cod_istat 	 cod_istat_reg 	 cod_istat_pro 	name                                      	WKT_southernmost                       	WS_EPGS_4326	S_EPGS_4326
54007	10	54	 Cascia                                                                         	 POINT(13.0595042 42.6238027)	13.0595042	42.6238027
54008	10	54	 Castel Ritaldi                                                                 	 POINT(12.6749409 42.8073852)	12.6749409	42.8073852
54009	10	54	 Castiglione del Lago                                                           	 POINT(11.9747791 43.0149502)	11.9747791	43.0149502
54010	10	54	 Cerreto di Spoleto                                                             	 POINT(12.9377706 42.7451448)	12.9377706	42.7451448
54011	10	54	 Citerna                                                                        	 POINT(12.1443067 43.4798418)	12.1443067	43.4798418
54012	10	54	 Città della Pieve                                                              	 POINT(11.960985 42.86184)	11.960985	42.86184
54013	10	54	 Città di Castello                                                              	 POINT(12.1733104 43.2813494)	12.1733104	43.2813494
54014	10	54	 Collazzone                                                                     	 POINT(12.4321198 42.8597164)	12.4321198	42.8597164
54015	10	54	 Corciano                                                                       	 POINT(12.2865195 43.0581202)	12.2865195	43.0581202
54016	10	54	 Costacciaro                                                                    	 POINT(12.6896044 43.3312621)	12.6896044	43.3312621
54017	10	54	 Deruta                                                                         	 POINT(12.4066633 42.9303126)	12.4066633	42.9303126
54018	10	54	 Foligno                                                                        	 POINT(12.7051528 42.9040477)	12.7051528	42.9040477
54019	10	54	 Fossato di Vico                                                                	 POINT(12.7504333 43.2682019)	12.7504333	43.2682019
54020	10	54	 Fratta Todina                                                                  	 POINT(12.3793948 42.8460472)	12.3793948	42.8460472
54021	10	54	 Giano dell'Umbria                                                              	 POINT(12.5663236 42.8006586)	12.5663236	42.8006586
54022	10	54	 Gualdo Cattaneo                                                                	 POINT(12.4723559 42.827528)	12.4723559	42.827528
54023	10	54	 Gualdo Tadino                                                                  	 POINT(12.7137945 43.1623341)	12.7137945	43.1623341
54024	10	54	 Gubbio                                                                         	 POINT(12.5828763 43.1939663)	12.5828763	43.1939663
54025	10	54	 Lisciano Niccone                                                               	 POINT(12.1466479 43.2124834)	12.1466479	43.2124834
54026	10	54	 Magione                                                                        	 POINT(12.2440505 43.0517496)	12.2440505	43.0517496
54027	10	54	 Marsciano                                                                      	 POINT(12.3295376 42.8779091)	12.3295376	42.8779091
54028	10	54	 Massa Martana                                                                  	 POINT(12.5363115 42.7107623)	12.5363115	42.7107623
54029	10	54	 Monte Castello di Vibio                                                        	 POINT(12.335808 42.7880679)	12.335808	42.7880679
54030	10	54	 Montefalco                                                                     	 POINT(12.6816862 42.8340268)	12.6816862	42.8340268
54031	10	54	 Monteleone di Spoleto                                                          	 POINT(12.9310491 42.6038621)	12.9310491	42.6038621
54032	10	54	 Monte Santa Maria Tiberina                                                     	 POINT(12.2049245 43.3809934)	12.2049245	43.3809934
54033	10	54	 Montone                                                                        	 POINT(12.3025553 43.3158133)	12.3025553	43.3158133
54034	10	54	 Nocera Umbra                                                                   	 POINT(12.8900745 43.059502)	12.8900745	43.059502
54035	10	54	 Norcia                                                                         	 POINT(13.1585655 42.6543711)	13.1585655	42.6543711
54036	10	54	 Paciano                                                                        	 POINT(12.0610427 43.0038405)	12.0610427	43.0038405
54037	10	54	 Panicale                                                                       	 POINT(12.1438889 42.9829542)	12.1438889	42.9829542
54038	10	54	 Passignano sul Trasimeno                                                       	 POINT(12.0812182 43.1452478)	12.0812182	43.1452478
54039	10	54	 Perugia                                                                        	 POINT(12.3575841 42.9934486)	12.3575841	42.9934486
54040	10	54	 Piegaro                                                                        	 POINT(12.153619 42.9333663)	12.153619	42.9333663
54041	10	54	 Pietralunga                                                                    	 POINT(12.3991622 43.3474867)	12.3991622	43.3474867
54042	10	54	 Poggiodomo                                                                     	 POINT(12.9490431 42.6770703)	12.9490431	42.6770703
54043	10	54	 Preci                                                                          	 POINT(13.0466087 42.8142207)	13.0466087	42.8142207
